11201 ; 263660 ; 3 ; Gr Tron ; Botted ; MTGO Modern Constructed League ; Modern ; 8 ; Tue Dec 29 2015
11201 ; 263659 ; 4 ; Merfolk ; HunterN ; MTGO Modern Constructed League ; Modern ; 8 ; Tue Dec 29 2015
11201 ; 263658 ; 5 ; Hatebear ; Ubik ; MTGO Modern Constructed League ; Modern ; 8 ; Tue Dec 29 2015
11201 ; 263657 ; 6 ; Eldrazi Control ; Skounis ; MTGO Modern Constructed League ; Modern ; 8 ; Tue Dec 29 2015
11201 ; 263656 ; 7 ; Junk ; Emperok ; MTGO Modern Constructed League ; Modern ; 8 ; Tue Dec 29 2015
11201 ; 263655 ; 8 ; Naya Burn ; Phreak4piano ; MTGO Modern Constructed League ; Modern ; 8 ; Tue Dec 29 2015
4097 ; 223997 ; 1 ; Reanimator ; Alex Del Valle ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223996 ; 2 ; Team America ; Jorge Villagrasa ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223998 ; 3 ; UW Miracles ; Dani Castillo ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223992 ; 4 ; Death & Taxes ; Francisco J. Cerdan ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223993 ; 5 ; Team America ; Andres Torres ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223994 ; 6 ; Berserk Infect ; Carlos Ballester ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223995 ; 7 ; MUD ; Jordi Frases ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
4097 ; 223991 ; 8 ; Sneak Show ; Miguel Angel Marin ; Liga de Levante de Legacy 1x03 ; Legacy ; 45 ; Sun Dec 23 2012
3826 ; 222791 ; 1 ; High Tide ; Feline Longmore ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222792 ; 2 ; Junk ; Matt Pavlic ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222793 ; 3 ; Aluren ; Martin Goldman-Kirst ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222788 ; 4 ; Threshold (Canadian Ugr) ; Tim Edgar ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222787 ; 5 ; Maverick ; Rob Hunsaker ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222786 ; 6 ; Landstill ; Michael Eades ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222789 ; 7 ; UW Miracles ; Dylan Mense ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
3826 ; 222790 ; 8 ; Stoneblade ; Raid Alawar ; Starcitygames Open Series: Seattle ; Legacy ; 164 ; Sun Nov 18 2012
25095 ; 375829 ; 1 ; Tymna Kraum ; Pierre Ambroise ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375828 ; 2 ; Kari Zev ; Alexandre Chevret ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375826 ; 3-4 ; Doran ; Vincent Bruno ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375827 ; 3-4 ; Jenara ; Ranash ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375824 ; 5-8 ; Klothys ; Johan Bozec ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375823 ; 5-8 ; Sa� ; Robin Angebaud ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375825 ; 5-8 ; Titania ; Ciprianovic ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
25095 ; 375822 ; 5-8 ; Tymna Thrasios ; Adrien Gau ; Trial Master Zap @ La table des jeux (Quimper) ; Duel Commander ; 36 ; Sun Mar 08 2020
11175 ; 263539 ; 1 ; UW Miracles ; Mzfroste ; MTGO Legacy Daily ; Legacy ; 1 ; Thu Dec 24 2015
25543 ; 386254 ; 1 ; Miracles ; AnziD ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386253 ; 2 ; Grixis Control ; TheStyle ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386252 ; 3 ; Storm ; Surfinbird19 ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386251 ; 4 ; Elves ; EronRelentless ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386255 ; 5 ; Patriot Aggro ; Butakov ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386256 ; 6 ; 12 - Post ; into_play ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386257 ; 7 ; Reanimator ; YURAI-WHITECATS ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
25543 ; 386258 ; 8 ; Grixis Delver ; Flingg ; MTGO Legacy Challenge ; Legacy ; 8 ; Sun May 03 2020
10465 ; 259867 ; 1 ; Red Deck Wins ; honebuto ; MTGO Standard Daily (#8762231) ; Standard ; 1 ; Thu Sep 10 2015
6339 ; 236488 ; 1 ; Dredge ; Sascha Kraft ; Legacy Kaiserslautern ; Legacy ; 28 ; Sun Dec 15 2013
6339 ; 236489 ; 2 ; Pox ; Daniel Weber ; Legacy Kaiserslautern ; Legacy ; 28 ; Sun Dec 15 2013
6339 ; 236490 ; 3 ; UR Delver ; Marius Bender ; Legacy Kaiserslautern ; Legacy ; 28 ; Sun Dec 15 2013
6339 ; 236491 ; 4 ; Elves ; Marko Kerber ; Legacy Kaiserslautern ; Legacy ; 28 ; Sun Dec 15 2013
18008 ; 311746 ; 1 ; Titanshift ; Nathaniel Leclerc ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311747 ; 2 ; Gb Tron ; Joseph Horton ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311748 ; 3-4 ; Eldrazi Tron ; Andrew Jette ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311749 ; 3-4 ; Mardu Reveler ; Michael Decoste ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311751 ; 5-8 ; Burn ; Odin Enzmann ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311745 ; 5-8 ; Gb Tron ; Nick Furno ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311744 ; 5-8 ; Jeskai Control ; Alex Lloyd ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
18008 ; 311750 ; 5-8 ; Jund ; Adam Snook ; December Titanium Challenge ; Modern ; 82 ; Sat Dec 30 2017
25612 ; 389071 ; 1 ; Goblins ; Dragon-fodder ; SSL1L - Discord @ Cockatrice ; Legacy ; 12 ; Wed May 06 2020
25612 ; 389072 ; 2 ; Lurrus Lands ; Lantero ; SSL1L - Discord @ Cockatrice ; Legacy ; 12 ; Wed May 06 2020
24151 ; 368553 ; 1 ; Prossh, Skyraider Of Kher ; Caxxen ; DCM Dec 2019 @ XMage ; Duel Commander ; 17 ; Sun Dec 29 2019
24151 ; 368552 ; 2 ; Grenzo, Dungeon Warden ; Tuktukwhosthere ; DCM Dec 2019 @ XMage ; Duel Commander ; 17 ; Sun Dec 29 2019
24151 ; 368551 ; 3 ; Jenara, Asura Of War ; Naughtykoopa ; DCM Dec 2019 @ XMage ; Duel Commander ; 17 ; Sun Dec 29 2019
24151 ; 368550 ; 4 ; Yorvo, Lord Of Garenbrig ; Martin Vlnas ; DCM Dec 2019 @ XMage ; Duel Commander ; 17 ; Sun Dec 29 2019
8852 ; 250466 ; 1 ; Doran, the Siege Tower ; Filip Biman ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250467 ; 2 ; Grand Arbiter Augustin IV ; Radim Havranek ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250468 ; 3-4 ; Anafenza, the Foremost ; Pavel Sevcik ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250469 ; 3-4 ; Rafiq of the Many ; Vit Cech ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250471 ; 5-8 ; Geist of Saint Traft ; Martin Borek ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250473 ; 5-8 ; Kaalia of the Vast ; Martin Vlnas ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250470 ; 5-8 ; Marath, Will of the Wild ; Lukas Bayer ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
8852 ; 250472 ; 5-8 ; Titania, Protector of Argoth ; Jakub Sykora ; MKM Commander Tournament (Hradec Kralove, Czech republic) ; Duel Commander ; 42 ; Sat Dec 27 2014
25667 ; 390238 ; 1 ; UW Control ; kthanakit26 ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390239 ; 2 ; Red Deck Wins ; HEROtsukai ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390240 ; 3 ; Fires of Invention ; pepeteam ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390241 ; 4 ; Jeskai Aggro Cycling ; yuyan ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390242 ; 5 ; Rakdos Aggro ; Misplacedginger ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390243 ; 6 ; Fires of Invention ; Rav104 ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390244 ; 7 ; Temur Reclamation ; thebuttermerchant ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25667 ; 390245 ; 8 ; Esper Control ; telsacow ; MTGO Standard Challenge ; Standard ; 8 ; Sun May 10 2020
25674 ; 390504 ; 15 pts ; Red Deck Wins ; Armlx#67205 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390505 ; 15 pts ; Temur Reclamation ; Derhut#99032 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390506 ; 15 pts ; Temur Reclamation ; Tristan#51993 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390509 ; 12 pts ; Fires of Invention ; Kamiso#55357 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390508 ; 12 pts ; Red Deck Wins ; Dziedz#41593 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390507 ; 12 pts ; Boros Cycling Aggro ; Mrhadoken#42414 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390512 ; 9 pts ; UW Control ; Dominarian12#36355 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390513 ; 9 pts ; Red Deck Wins ; Vaka#90898 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390510 ; 9 pts ; Boros Cycling Aggro ; Shieldmaiden#51443 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390511 ; 9 pts ; Boros Cycling Aggro ; Tylerdurdenftw#64282 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
25674 ; 390514 ; 9 pts ; Fires of Invention ; Miraclef#72491 ; Friday 3rd Qualifier for MagicFest Online ; Standard ; 91 ; Fri May 08 2020
20810 ; 337611 ; 1 ; Elfball ; Vedenin Roman ; Volgograd DC daily 5 @ Volgo Games ; Duel Commander ; 14 ; Fri Dec 21 2018
20810 ; 337610 ; 2 ; Karlov Of The Ghost Council ; Maximov Alexandr ; Volgograd DC daily 5 @ Volgo Games ; Duel Commander ; 14 ; Fri Dec 21 2018
20810 ; 337608 ; 3-4 ; Baral Combo ; Uvarov Vadim ; Volgograd DC daily 5 @ Volgo Games ; Duel Commander ; 14 ; Fri Dec 21 2018
20810 ; 337609 ; 3-4 ; Boros Aggro ; Smirnov Alexander ; Volgograd DC daily 5 @ Volgo Games ; Duel Commander ; 14 ; Fri Dec 21 2018
4098 ; 224004 ; 1 ; Stoneblade ; Alessandro Miracca ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 224003 ; 2 ; Bant ; Silvio Corbari ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 224002 ; 3 ; Team America ; Emanuel Marcotti ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 224005 ; 4 ; UW Miracles ; Giacomo Raffa ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 224006 ; 5 ; Team America ; Davide Marcotti ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 223999 ; 6 ; UW Miracles ; Andrea Ghesini ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 224000 ; 7 ; Elves ; Sari Hassan ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
4098 ; 224001 ; 8 ; Jund ; Michele Tieghi ; Ferrara - MMT#1 ; Legacy ; 72 ; Sun Dec 23 2012
2411 ; 215862 ; 1 ; UB Delver with 'Goyfs ; Sphynxx ; MTGO Modern Daily (#3193293) ; Modern ; 16 ; Fri Dec 30 2011
2405 ; 215852 ; 1 ; Landfall Reanimator ; BDeCandio7 ; MTGO Modern Daily (#3193235) ; Modern ; 1 ; Thu Dec 29 2011
25068 ; 375412 ; 1 ; Kenrith, The Returned King ; Thomas "lantariel" Travert ; Combat COVID-19 Boredom FNM #2 @ Online ; Duel Commander ; 17 ; Fri Mar 27 2020
25068 ; 375413 ; 2 ; Don Karlov ; Alexander "geam103" Schmoll ; Combat COVID-19 Boredom FNM #2 @ Online ; Duel Commander ; 17 ; Fri Mar 27 2020
25068 ; 375414 ; 3 ; Thras / Akiri Combo ; Nils "nils" H. ; Combat COVID-19 Boredom FNM #2 @ Online ; Duel Commander ; 17 ; Fri Mar 27 2020
25068 ; 375411 ; 3-4 ; Mardu Haste ; Lukas "lukasengels" Engels ; Combat COVID-19 Boredom FNM #2 @ Online ; Duel Commander ; 17 ; Fri Mar 27 2020
25158 ; 377575 ; 1 ; Omni - Show ; jjkbb2005 ; MTGO Legacy Preliminary ; Legacy ; 1 ; Wed Apr 08 2020
25665 ; 390226 ; 1 ; Ubg Reanimator ; Sol Mueller ; 2� Legacy na Quarentena @ Brasil ; Legacy ; 38 ; Sun May 03 2020
25665 ; 390224 ; 3-4 ; Lands Rug Oko ; Djan Guidini ; 2� Legacy na Quarentena @ Brasil ; Legacy ; 38 ; Sun May 03 2020
25665 ; 390225 ; 3-4 ; Show And Tell ; George Guarnier ; 2� Legacy na Quarentena @ Brasil ; Legacy ; 38 ; Sun May 03 2020
25665 ; 390222 ; 5-8 ; Bant Depths ; Diego Ganev ; 2� Legacy na Quarentena @ Brasil ; Legacy ; 38 ; Sun May 03 2020
25665 ; 390229 ; 5-8 ; Goblin ; Adriano Santiago ; 2� Legacy na Quarentena @ Brasil ; Legacy ; 38 ; Sun May 03 2020
25665 ; 390223 ; 5-8 ; Sultai Delver ; Bruno Mois�s Bordin ; 2� Legacy na Quarentena @ Brasil ; Legacy ; 38 ; Sun May 03 2020
25355 ; 381225 ; 1 ; UR Delver ; illig719 ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
25355 ; 381226 ; 2 ; Elves ; jjkbb2005 ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
25355 ; 381227 ; 3 ; Elves Lurrus ; hellonewton ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
25355 ; 381228 ; 4 ; Miracles ; lynnchalice ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
25355 ; 381229 ; 5 ; Bant Control ; mac121711 ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
25355 ; 381230 ; 6 ; Doomsday ; TheHollywoodMK ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
25355 ; 381231 ; 7 ; TES ; wonderPreaux ; MTGO Legacy Preliminary ; Legacy ; 7 ; Wed Apr 22 2020
11164 ; 263484 ; 1 ; Patriot Aggro ; jacetmsst ; MTGO Legacy Daily ; Legacy ; 1 ; Wed Dec 23 2015
20822 ; 337749 ; 1 ; Canadian Threshold ; markpenaflorida ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337748 ; 2 ; Yuriko ; Bahra ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337737 ; 3 ; Grixis Control ; Cheatsrichter ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337738 ; 4 ; UR Delver ; Gsy ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337739 ; 5 ; Lands ; SchulzCubed ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337740 ; 6 ; Death's Shadow ; ElfKid ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337741 ; 7 ; Bant ; Bryanftw ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20822 ; 337742 ; 8 ; Slivers ; danielnunes ; MTGO Competitive Legacy League ; Legacy ; 8 ; Sat Dec 22 2018
20850 ; 338041 ; 1 ; Merfolk ; Dario Casati ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338042 ; 2 ; Izzet Phoenix ; Lorenzo Volontè ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338040 ; 3-4 ; Burn ; Lorenzo Terlizzi ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338039 ; 3-4 ; Death's Shadow ; Pietro Oltolina ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338037 ; 5-8 ; Blue Moon ; Cristian La Torre ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338036 ; 5-8 ; Hollow One ; Mattia Rossolini ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338038 ; 5-8 ; Izzet Phoenix ; Roberto De Bortoli ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
20850 ; 338035 ; 5-8 ; UrzaTron ; Bruno Tapparello ; Big Modern Defcon 2.0 ; Modern ; 63 ; Sun Dec 23 2018
25436 ; 383163 ; 1 ; Prossh, Skyraider Of Kher ; Bigmalyon ; Tournoi Cockatrice #3 @ France ; Duel Commander ; 18 ; Wed Apr 22 2020
25436 ; 383164 ; 2 ; Niv-mizzet Reborn ; Lionel "hannibal44" Galliere ; Tournoi Cockatrice #3 @ France ; Duel Commander ; 18 ; Wed Apr 22 2020
25436 ; 383162 ; 3 ; Jodah, Archmage Eternal ; Alexandre "bc50" Martial ; Tournoi Cockatrice #3 @ France ; Duel Commander ; 18 ; Wed Apr 22 2020
25436 ; 383165 ; 4 ; Sidisi, Undead Vizier ; Alexis "aztarot" ; Tournoi Cockatrice #3 @ France ; Duel Commander ; 18 ; Wed Apr 22 2020
25672 ; 390309 ; 15 pts ; Temur Reclamation ; Winterlong#79652 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
25672 ; 390310 ; 12 pts ; Temur Yorion Elementals ; Thed#21636 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
25672 ; 390308 ; 12 pts ; Fires of Invention ; Migrat#72873 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
25672 ; 390307 ; 9 pts ; UW Control ; Aniolalcaraz#72285 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
25672 ; 390312 ; 9 pts ; Sultai Control ; Atelier?#75227 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
25672 ; 390313 ; 9 pts ; Fires of Invention ; El_gran_boa#13756 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
25672 ; 390311 ; 9 pts ; Red Deck Wins ; Czrthegreat1#76148 ; Friday 1st Qualifier for MagicFest Online ; Standard ; 58 ; Fri May 08 2020
4095 ; 223985 ; 1 ; Twin Exarch ; Andre M�ller ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223982 ; 2 ; Twin Exarch ; Werner Derpmann ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223983 ; 3 ; Affinity ; Christopher Passow ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223984 ; 4 ; UR Storm ; Felix Mohr ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223981 ; 5 ; Birthing Pod ; Sven Plamann ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223980 ; 6 ; Jund ; Florian Hauer ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223979 ; 7 ; Red Deck Wins ; Jan Brinkmann ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
4095 ; 223978 ; 8 ; UR Storm ; Sebastian Hausmann ; PTQ San Diego'13 (Hanau, Germany) ; Modern ; 177 ; Sun Dec 30 2012
20837 ; 337906 ; 1 ; Izzet Phoenix ; IanHoff ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337905 ; 2 ; Grixis Control ; BFCxKrazyak ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337904 ; 3 ; Lantern Control ; AngledLuffa ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337903 ; 4 ; Pyro Prison ; pmuller ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337907 ; 5 ; UB Mill ; SeRoX ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337908 ; 6 ; Lanternless ; nk20 ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337909 ; 7 ; Instant Reanimator ; naddyeffintabs ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
20837 ; 337910 ; 8 ; Hollow One ; mashmalovsky ; MTGO Competitive Modern League ; Modern ; 8 ; Fri Dec 28 2018
24810 ; 373615 ; 1 ; Jeskai Xerox ; Brian Tweedy ; Romancing The Stones 18 @ Austin (TX) ; Vintage ; 22 ; Sat Feb 29 2020
24810 ; 373614 ; 2 ; Dredge ; Tony Franklin ; Romancing The Stones 18 @ Austin (TX) ; Vintage ; 22 ; Sat Feb 29 2020
24810 ; 373613 ; 3-4 ; Kci ; Bryan Hockey ; Romancing The Stones 18 @ Austin (TX) ; Vintage ; 22 ; Sat Feb 29 2020
24810 ; 373612 ; 3-4 ; Ravager Shops ; Ben Kendrick ; Romancing The Stones 18 @ Austin (TX) ; Vintage ; 22 ; Sat Feb 29 2020
20758 ; 337084 ; 1 ; Golgari Aggro ; Jean-Emmanuel Depraz (France - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337085 ; 1 ; Jeskai Control ; Arnaud Hocquemiller (France - B) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337086 ; 1 ; Selesnya Tokens ; Timoth�e Jammot (France - C) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337087 ; 2 ; Boros Aggro ; Yuval Zuckerman (Israel - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337089 ; 2 ; Golgari Midrange ; Amit Etgar (Israel - C) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337088 ; 2 ; Izzet Drakes ; Shahar Shenhar (Israel - B) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337090 ; 3 ; Boros Angels ; Kon Fai Wu (Hong Kong - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337092 ; 3 ; Golgari Midrange ; Alexander Dadyko (Hong Kong - C) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337091 ; 3 ; Izzet Phoenix ; Shi Tian Lee (Hong Kong - B) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337094 ; 4 ; Golgari Midrange ; Andrea Mengucci (Italy - B) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337095 ; 4 ; Izzet Drakes ; Mattia Basilico (Italy - C) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337093 ; 4 ; Selesnya Tokens ; Tian Fa Mun (Italy - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337097 ; 5 ; Golgari Midrange ; Naoya Nanba (Japan - B) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337098 ; 5 ; Izzet Drakes ; Masahide Moriyama (Japan - C) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337096 ; 5 ; Selesnya Aggro ; Ken Yukuhiro (Japan - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337101 ; 6 ; Big Red ; Ming Xu (China - C) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337099 ; 6 ; Golgari Midrange ; Yuchen Liu (China - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337100 ; 6 ; Jeskai Control ; Long Song (China - B) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
20758 ; 337102 ; 7 ; Boros Aggro ; Benaya Lie (Australia - A) ; 2018 World Magic Cup ; Standard ; 222 ; Sun Dec 16 2018
